ID,upm,factor_sem,region,region.1,entidad,entidad.1,tot_integ,tot.cons,Rate.Type
8132,1326,454,1,Calida Extrema,10,Durango,3,145,Unknown
8133,1326,454,1,Calida Extrema,10,Durango,4,680,Unknown
8134,1326,454,1,Calida Extrema,10,Durango,3,106,Unknown
8135,1326,454,1,Calida Extrema,10,Durango,4,280,Unknown
8136,1326,454,1,Calida Extrema,10,Durango,1,50,Unknown
8138,1327,500,1,Calida Extrema,10,Durango,4,800,Unknown
8139,1327,500,1,Calida Extrema,10,Durango,3,280,Unknown
8153,1330,432,1,Calida Extrema,10,Durango,5,260,Unknown
8154,1330,432,1,Calida Extrema,10,Durango,2,650,Unknown
8155,1331,544,1,Calida Extrema,10,Durango,4,390,Unknown
8157,1331,544,1,Calida Extrema,10,Durango,4,200,Unknown
8158,1331,544,1,Calida Extrema,10,Durango,6,282,Unknown
8160,1332,604,1,Calida Extrema,10,Durango,4,540,Unknown
8161,1332,604,1,Calida Extrema,10,Durango,4,100,Unknown
8162,1332,604,1,Calida Extrema,10,Durango,2,350,Unknown
8163,1332,604,1,Calida Extrema,10,Durango,4,270,Unknown
8165,1333,792,1,Calida Extrema,10,Durango,5,279,Unknown
8168,1333,792,1,Calida Extrema,10,Durango,9,220,Unknown
8173,1335,651,1,Calida Extrema,10,Durango,2,150,Unknown
8175,1335,651,1,Calida Extrema,10,Durango,4,200,Unknown
8182,1337,467,1,Calida Extrema,10,Durango,5,445,Unknown
8184,1337,467,1,Calida Extrema,10,Durango,5,300,Unknown
8191,1339,557,1,Calida Extrema,10,Durango,3,529,Unknown
8192,1339,557,1,Calida Extrema,10,Durango,4,240,Unknown
8193,1339,557,1,Calida Extrema,10,Durango,3,300,Unknown
8194,1340,582,1,Calida Extrema,10,Durango,4,540,Unknown
8195,1340,582,1,Calida Extrema,10,Durango,2,198,Unknown
8196,1340,582,1,Calida Extrema,10,Durango,1,220,Unknown
8197,1340,582,1,Calida Extrema,10,Durango,3,180,Unknown
8200,1341,638,1,Calida Extrema,10,Durango,3,900,Unknown
8204,1342,576,1,Calida Extrema,10,Durango,6,227,Unknown
8206,1342,576,1,Calida Extrema,10,Durango,4,200,Unknown
8207,1342,576,1,Calida Extrema,10,Durango,1,88,Unknown
8210,1343,490,1,Calida Extrema,10,Durango,2,135,Unknown
8211,1343,490,1,Calida Extrema,10,Durango,4,200,Unknown
8212,1343,490,1,Calida Extrema,10,Durango,4,450,Unknown
8224,1346,596,1,Calida Extrema,10,Durango,2,269,Unknown
8225,1346,596,1,Calida Extrema,10,Durango,3,276,Unknown
8226,1347,544,1,Calida Extrema,10,Durango,6,684,Unknown
8227,1347,544,1,Calida Extrema,10,Durango,4,170,Unknown
8231,1348,629,1,Calida Extrema,10,Durango,4,500,Unknown
8232,1348,629,1,Calida Extrema,10,Durango,4,60,Unknown
8235,1349,555,1,Calida Extrema,10,Durango,4,700,Unknown
8237,1350,394,1,Calida Extrema,10,Durango,2,280,Unknown
8240,1350,394,1,Calida Extrema,10,Durango,5,350,Unknown
8242,1351,494,1,Calida Extrema,10,Durango,2,240,Unknown
8245,1351,494,1,Calida Extrema,10,Durango,2,750,Unknown
8250,1352,453,1,Calida Extrema,10,Durango,3,350,Unknown
8251,1352,453,1,Calida Extrema,10,Durango,4,504,Unknown
8254,1353,504,1,Calida Extrema,10,Durango,1,50,Unknown
8258,1354,392,1,Calida Extrema,10,Durango,4,156,Unknown
8260,1354,392,1,Calida Extrema,10,Durango,3,500,Unknown
8266,1356,538,1,Calida Extrema,10,Durango,3,270,Unknown
8267,1356,538,1,Calida Extrema,10,Durango,4,180,Unknown
8269,1356,538,1,Calida Extrema,10,Durango,7,400,Unknown
8272,1357,492,1,Calida Extrema,10,Durango,6,664,Unknown
8273,1357,492,1,Calida Extrema,10,Durango,1,190,Unknown
8274,1357,492,1,Calida Extrema,10,Durango,3,90,Unknown
8276,1358,386,1,Calida Extrema,10,Durango,4,500,Unknown
8277,1358,386,1,Calida Extrema,10,Durango,1,600,Unknown
8278,1358,386,1,Calida Extrema,10,Durango,1,450,Unknown
8279,1358,386,1,Calida Extrema,10,Durango,5,900,Unknown
8280,1359,561,1,Calida Extrema,10,Durango,2,350,Unknown
8284,1359,561,1,Calida Extrema,10,Durango,2,134,Unknown
8285,1360,621,1,Calida Extrema,10,Durango,8,600,Unknown
8288,1360,621,1,Calida Extrema,10,Durango,4,300,Unknown
8291,1361,557,1,Calida Extrema,10,Durango,1,780,Unknown
8294,1362,454,1,Calida Extrema,10,Durango,3,400,Unknown
8304,1364,510,1,Calida Extrema,10,Durango,3,130,Unknown
8307,1364,510,1,Calida Extrema,10,Durango,4,316,Unknown
8311,1365,507,1,Calida Extrema,10,Durango,2,189,Unknown
8313,1366,435,1,Calida Extrema,10,Durango,4,150,Unknown
8315,1366,435,1,Calida Extrema,10,Durango,1,170,Unknown
8316,1366,435,1,Calida Extrema,10,Durango,1,100,Unknown
8317,1367,484,1,Calida Extrema,10,Durango,4,256,Unknown
8319,1367,484,1,Calida Extrema,10,Durango,7,560,Unknown
8320,1367,484,1,Calida Extrema,10,Durango,5,387,Unknown
8321,1368,494,1,Calida Extrema,10,Durango,5,400,Unknown
8323,1368,494,1,Calida Extrema,10,Durango,4,249,Unknown
8324,1368,494,1,Calida Extrema,10,Durango,1,200,Unknown
8325,1368,494,1,Calida Extrema,10,Durango,1,500,Unknown
8327,1369,497,1,Calida Extrema,10,Durango,3,270,Unknown
8328,1369,497,1,Calida Extrema,10,Durango,4,170,Unknown
8331,1370,487,1,Calida Extrema,10,Durango,4,180,Unknown
8333,1370,487,1,Calida Extrema,10,Durango,3,350,Unknown
8334,1370,487,1,Calida Extrema,10,Durango,4,540,Unknown
8335,1371,497,1,Calida Extrema,10,Durango,3,517,Unknown
8337,1371,497,1,Calida Extrema,10,Durango,4,112,Unknown
8338,1371,497,1,Calida Extrema,10,Durango,3,600,Unknown
8339,1372,420,1,Calida Extrema,10,Durango,3,275,Unknown
8340,1372,420,1,Calida Extrema,10,Durango,3,70,Unknown
8346,1373,449,1,Calida Extrema,10,Durango,3,900,Unknown
8347,1374,527,1,Calida Extrema,10,Durango,1,70,Unknown
8351,1375,258,1,Calida Extrema,10,Durango,5,180,Unknown
8353,1375,258,1,Calida Extrema,10,Durango,4,600,Unknown
8360,1377,620,1,Calida Extrema,10,Durango,5,800,Unknown
8364,1378,405,1,Calida Extrema,10,Durango,2,700,Unknown
8365,1378,405,1,Calida Extrema,10,Durango,1,49,Unknown
8367,1378,405,1,Calida Extrema,10,Durango,4,312,Unknown
8371,1379,597,1,Calida Extrema,10,Durango,5,580,Unknown
8372,1379,597,1,Calida Extrema,10,Durango,1,250,Unknown
8377,1380,465,1,Calida Extrema,10,Durango,4,340,Unknown
8380,1381,614,1,Calida Extrema,10,Durango,5,500,Unknown
8383,1382,511,1,Calida Extrema,10,Durango,2,368,Unknown
8384,1382,511,1,Calida Extrema,10,Durango,2,304,Unknown
8385,1382,511,1,Calida Extrema,10,Durango,4,300,Unknown
8393,1384,565,1,Calida Extrema,10,Durango,3,470,Unknown
8394,1384,565,1,Calida Extrema,10,Durango,3,400,Unknown
8395,1384,565,1,Calida Extrema,10,Durango,3,350,Unknown
8400,1385,543,1,Calida Extrema,10,Durango,7,200,Unknown
8402,1386,634,1,Calida Extrema,10,Durango,4,500,Unknown
8410,1388,455,1,Calida Extrema,10,Durango,2,500,Unknown
8415,1389,576,1,Calida Extrema,10,Durango,2,459,Unknown
8420,1390,525,1,Calida Extrema,10,Durango,4,300,Unknown
8421,1391,694,1,Calida Extrema,10,Durango,5,99,Unknown
8423,1391,694,1,Calida Extrema,10,Durango,5,125,Unknown
8425,1391,694,1,Calida Extrema,10,Durango,5,125,Unknown
8426,1391,694,1,Calida Extrema,10,Durango,7,350,Unknown
8428,1391,694,1,Calida Extrema,10,Durango,2,200,Unknown
8432,1391,694,1,Calida Extrema,10,Durango,6,105,Unknown
8440,1392,571,1,Calida Extrema,10,Durango,2,230,Unknown
8447,1392,571,1,Calida Extrema,10,Durango,1,78,Unknown
8448,1392,571,1,Calida Extrema,10,Durango,3,600,Unknown
8449,1392,571,1,Calida Extrema,10,Durango,1,96,Unknown
8450,1392,571,1,Calida Extrema,10,Durango,2,49,Unknown
8455,1392,571,1,Calida Extrema,10,Durango,5,850,Unknown
8458,1393,486,1,Calida Extrema,10,Durango,1,222,Unknown
8459,1393,486,1,Calida Extrema,10,Durango,3,800,Unknown
8461,1393,486,1,Calida Extrema,10,Durango,3,220,Unknown
8462,1393,486,1,Calida Extrema,10,Durango,1,70,Unknown
8464,1393,486,1,Calida Extrema,10,Durango,2,350,Unknown
8467,1393,486,1,Calida Extrema,10,Durango,8,45,Unknown
8468,1393,486,1,Calida Extrema,10,Durango,3,280,Unknown
8470,1393,486,1,Calida Extrema,10,Durango,6,450,Unknown
8474,1394,524,1,Calida Extrema,10,Durango,8,250,Unknown
8475,1394,524,1,Calida Extrema,10,Durango,4,280,Unknown
8480,1394,524,1,Calida Extrema,10,Durango,2,150,Unknown
8481,1394,524,1,Calida Extrema,10,Durango,4,820,Unknown
8482,1394,524,1,Calida Extrema,10,Durango,1,120,Unknown
8484,1394,524,1,Calida Extrema,10,Durango,4,170,Unknown
8487,1394,524,1,Calida Extrema,10,Durango,5,700,Unknown
8496,1395,507,1,Calida Extrema,10,Durango,4,260,Unknown
8497,1395,507,1,Calida Extrema,10,Durango,3,460,Unknown
8498,1395,507,1,Calida Extrema,10,Durango,7,690,Unknown
8501,1395,507,1,Calida Extrema,10,Durango,1,70,Unknown
8504,1395,507,1,Calida Extrema,10,Durango,6,320,Unknown
8506,1395,507,1,Calida Extrema,10,Durango,4,720,Unknown
8507,1395,507,1,Calida Extrema,10,Durango,3,180,Unknown
8512,1395,507,1,Calida Extrema,10,Durango,4,300,Unknown
8520,1396,538,1,Calida Extrema,10,Durango,2,160,Unknown
8521,1396,538,1,Calida Extrema,10,Durango,4,100,Unknown
8522,1396,538,1,Calida Extrema,10,Durango,4,700,Unknown
8523,1396,538,1,Calida Extrema,10,Durango,5,360,Unknown
8524,1396,538,1,Calida Extrema,10,Durango,3,389,Unknown
8525,1396,538,1,Calida Extrema,10,Durango,1,60,Unknown
8527,1396,538,1,Calida Extrema,10,Durango,2,300,Unknown
8531,1397,435,1,Calida Extrema,10,Durango,3,188,Unknown
8532,1397,435,1,Calida Extrema,10,Durango,4,189,Unknown
8535,1397,435,1,Calida Extrema,10,Durango,7,519,Unknown
8538,1397,435,1,Calida Extrema,10,Durango,3,245,Unknown
8544,1397,435,1,Calida Extrema,10,Durango,3,200,Unknown
8545,1397,435,1,Calida Extrema,10,Durango,4,280,Unknown
8554,1398,485,1,Calida Extrema,10,Durango,7,183,Unknown
8562,1398,485,1,Calida Extrema,10,Durango,1,52,Unknown
8563,1398,485,1,Calida Extrema,10,Durango,2,146,Unknown
8565,1398,485,1,Calida Extrema,10,Durango,1,105,Unknown
8566,1398,485,1,Calida Extrema,10,Durango,2,48,Unknown
8578,1399,560,1,Calida Extrema,10,Durango,3,130,Unknown
8579,1399,560,1,Calida Extrema,10,Durango,1,259,Unknown
8584,1399,560,1,Calida Extrema,10,Durango,6,240,Unknown
8590,1400,416,1,Calida Extrema,10,Durango,2,900,Unknown
8591,1400,416,1,Calida Extrema,10,Durango,1,150,Unknown
8592,1400,416,1,Calida Extrema,10,Durango,3,140,Unknown
8595,1400,416,1,Calida Extrema,10,Durango,1,43,Unknown
8596,1400,416,1,Calida Extrema,10,Durango,7,266,Unknown
8600,1400,416,1,Calida Extrema,10,Durango,1,165,Unknown
8601,1400,416,1,Calida Extrema,10,Durango,1,348,Unknown
8602,1400,416,1,Calida Extrema,10,Durango,1,44,Unknown
8607,1401,649,1,Calida Extrema,10,Durango,8,700,Unknown
8616,1401,649,1,Calida Extrema,10,Durango,7,350,Unknown
8619,1401,649,1,Calida Extrema,10,Durango,6,200,Unknown
8622,1401,649,1,Calida Extrema,10,Durango,3,345,Unknown
8627,1402,488,1,Calida Extrema,10,Durango,8,160,Unknown
8628,1402,488,1,Calida Extrema,10,Durango,4,200,Unknown
8633,1402,488,1,Calida Extrema,10,Durango,6,800,Unknown
8635,1402,488,1,Calida Extrema,10,Durango,1,123,Unknown
8659,1403,416,1,Calida Extrema,10,Durango,2,80,Unknown
8662,1403,416,1,Calida Extrema,10,Durango,4,180,Unknown
8663,1404,546,1,Calida Extrema,10,Durango,2,207,Unknown
8664,1404,546,1,Calida Extrema,10,Durango,2,60,Unknown
8666,1404,546,1,Calida Extrema,10,Durango,3,180,Unknown
8667,1404,546,1,Calida Extrema,10,Durango,7,200,Unknown
8668,1404,546,1,Calida Extrema,10,Durango,5,120,Unknown
8670,1404,546,1,Calida Extrema,10,Durango,4,100,Unknown
8681,1405,538,1,Calida Extrema,10,Durango,1,140,Unknown
8683,1405,538,1,Calida Extrema,10,Durango,6,300,Unknown
8685,1405,538,1,Calida Extrema,10,Durango,2,90,Unknown
8688,1405,538,1,Calida Extrema,10,Durango,3,180,Unknown
8689,1405,538,1,Calida Extrema,10,Durango,6,246,Unknown
8690,1405,538,1,Calida Extrema,10,Durango,1,120,Unknown
8691,1405,538,1,Calida Extrema,10,Durango,3,250,Unknown
8692,1405,538,1,Calida Extrema,10,Durango,2,300,Unknown
8693,1405,538,1,Calida Extrema,10,Durango,4,82,Unknown
8695,1405,538,1,Calida Extrema,10,Durango,4,198,Unknown
8696,1405,538,1,Calida Extrema,10,Durango,1,200,Unknown
8700,1405,538,1,Calida Extrema,10,Durango,3,265,Unknown
8702,1406,516,1,Calida Extrema,10,Durango,3,140,Unknown
8704,1406,516,1,Calida Extrema,10,Durango,6,588,Unknown
8722,1407,500,1,Calida Extrema,10,Durango,4,250,Unknown
8725,1407,500,1,Calida Extrema,10,Durango,1,53,Unknown
8726,1407,500,1,Calida Extrema,10,Durango,4,200,Unknown
8729,1407,500,1,Calida Extrema,10,Durango,2,78,Unknown
8736,1407,500,1,Calida Extrema,10,Durango,5,1000,Unknown
8745,1408,452,1,Calida Extrema,10,Durango,2,130,Unknown
8751,1408,452,1,Calida Extrema,10,Durango,1,50,Unknown
8758,1409,435,1,Calida Extrema,10,Durango,1,110,Unknown
8760,1409,435,1,Calida Extrema,10,Durango,4,233,Unknown
8767,1409,435,1,Calida Extrema,10,Durango,2,500,Unknown
8770,1409,435,1,Calida Extrema,10,Durango,3,256,Unknown
8788,1410,617,1,Calida Extrema,10,Durango,5,271,Unknown
8791,1410,617,1,Calida Extrema,10,Durango,2,130,Unknown
8808,1411,551,1,Calida Extrema,10,Durango,5,192,Unknown
8809,1411,551,1,Calida Extrema,10,Durango,2,114,Unknown
8810,1411,551,1,Calida Extrema,10,Durango,2,120,Unknown
8811,1412,447,1,Calida Extrema,10,Durango,4,260,Unknown
8814,1412,447,1,Calida Extrema,10,Durango,5,200,Unknown
8816,1412,447,1,Calida Extrema,10,Durango,1,48,Unknown
8817,1412,447,1,Calida Extrema,10,Durango,2,260,Unknown
8818,1412,447,1,Calida Extrema,10,Durango,7,160,Unknown
8822,1412,447,1,Calida Extrema,10,Durango,7,139,Unknown
8827,1412,447,1,Calida Extrema,10,Durango,9,121,Unknown
8830,1412,447,1,Calida Extrema,10,Durango,2,51,Unknown
8832,1413,381,1,Calida Extrema,10,Durango,2,105,Unknown
8835,1413,381,1,Calida Extrema,10,Durango,2,200,Unknown
8838,1413,381,1,Calida Extrema,10,Durango,1,100,Unknown
8842,1413,381,1,Calida Extrema,10,Durango,5,167,Unknown
8843,1413,381,1,Calida Extrema,10,Durango,1,82,Unknown
8868,1414,491,1,Calida Extrema,10,Durango,4,274,Unknown
8869,1414,491,1,Calida Extrema,10,Durango,4,150,Unknown
8875,1416,1223,2,Templada,11,Guanajuato,4,230,1
8879,1416,1223,2,Templada,11,Guanajuato,3,347,1
8880,1417,1567,2,Templada,11,Guanajuato,2,84,1
8884,1418,1474,2,Templada,11,Guanajuato,3,225,1
8885,1418,1474,2,Templada,11,Guanajuato,2,324,1
8887,1418,1474,2,Templada,11,Guanajuato,4,380,1
8891,1419,2031,2,Templada,11,Guanajuato,3,182,1
8893,1420,1327,2,Templada,11,Guanajuato,4,185,1
8894,1420,1327,2,Templada,11,Guanajuato,6,419,1
8896,1420,1327,2,Templada,11,Guanajuato,3,222,1
8897,1421,1592,2,Templada,11,Guanajuato,2,256,1
8906,1423,1128,2,Templada,11,Guanajuato,4,200,1
8907,1423,1128,2,Templada,11,Guanajuato,4,380,1
8909,1423,1128,2,Templada,11,Guanajuato,2,119,1
8910,1423,1128,2,Templada,11,Guanajuato,3,215,1
8912,1424,1677,2,Templada,11,Guanajuato,2,123,1
8915,1424,1677,2,Templada,11,Guanajuato,3,123,1
8919,1425,1578,2,Templada,11,Guanajuato,3,204,1
8920,1425,1578,2,Templada,11,Guanajuato,2,155,1
8928,1427,1667,2,Templada,11,Guanajuato,4,302,1
8930,1427,1667,2,Templada,11,Guanajuato,4,105,1
8935,1428,1141,2,Templada,11,Guanajuato,4,140,1
8938,1429,1467,2,Templada,11,Guanajuato,2,251,1
8943,1430,1570,2,Templada,11,Guanajuato,5,160,1
8944,1430,1570,2,Templada,11,Guanajuato,2,500,1
8946,1431,1196,2,Templada,11,Guanajuato,11,50,1
8947,1431,1196,2,Templada,11,Guanajuato,2,236,1
8953,1432,1430,2,Templada,11,Guanajuato,4,200,1
8963,1434,1447,2,Templada,11,Guanajuato,5,462,1
8964,1434,1447,2,Templada,11,Guanajuato,3,140,1
8965,1434,1447,2,Templada,11,Guanajuato,7,130,1
8969,1435,1200,2,Templada,11,Guanajuato,4,276,1
8972,1436,1305,2,Templada,11,Guanajuato,3,354,1
8973,1436,1305,2,Templada,11,Guanajuato,3,25,1
8974,1436,1305,2,Templada,11,Guanajuato,1,298,1
8976,1437,1529,2,Templada,11,Guanajuato,7,444,1
8979,1437,1529,2,Templada,11,Guanajuato,3,181,1
8980,1438,1317,2,Templada,11,Guanajuato,3,380,1
8981,1438,1317,2,Templada,11,Guanajuato,4,290,1
8982,1438,1317,2,Templada,11,Guanajuato,4,176,1
8983,1438,1317,2,Templada,11,Guanajuato,2,180,1
8984,1438,1317,2,Templada,11,Guanajuato,3,140,1
8985,1439,1418,2,Templada,11,Guanajuato,4,144,1
8989,1440,2415,2,Templada,11,Guanajuato,5,244,1
8990,1440,2415,2,Templada,11,Guanajuato,6,73,1
8992,1440,2415,2,Templada,11,Guanajuato,4,349,1
8994,1441,1879,2,Templada,11,Guanajuato,5,318,1
8995,1441,1879,2,Templada,11,Guanajuato,3,148,1
8998,1442,1428,2,Templada,11,Guanajuato,2,151,1
9001,1443,1550,2,Templada,11,Guanajuato,5,235,1
9002,1443,1550,2,Templada,11,Guanajuato,2,162,1
9003,1443,1550,2,Templada,11,Guanajuato,5,540,1
9005,1443,1550,2,Templada,11,Guanajuato,4,110,1
9006,1444,1412,2,Templada,11,Guanajuato,4,261,1
9008,1444,1412,2,Templada,11,Guanajuato,1,104,1
9011,1445,1355,2,Templada,11,Guanajuato,3,183,1
9012,1445,1355,2,Templada,11,Guanajuato,5,151,1
9013,1445,1355,2,Templada,11,Guanajuato,5,126,1
9015,1446,1621,2,Templada,11,Guanajuato,5,150,1
9019,1446,1621,2,Templada,11,Guanajuato,4,90,1
9024,1447,2259,2,Templada,11,Guanajuato,6,465,1
9026,1448,1372,2,Templada,11,Guanajuato,5,302,1
9028,1448,1372,2,Templada,11,Guanajuato,5,269,1
9030,1449,1305,2,Templada,11,Guanajuato,3,209,1
9031,1449,1305,2,Templada,11,Guanajuato,5,350,1
9032,1449,1305,2,Templada,11,Guanajuato,1,100,1
9033,1449,1305,2,Templada,11,Guanajuato,6,300,1
9049,1453,1490,2,Templada,11,Guanajuato,3,249,1
9051,1453,1490,2,Templada,11,Guanajuato,5,200,1
9058,1455,1590,2,Templada,11,Guanajuato,5,480,1
9060,1455,1590,2,Templada,11,Guanajuato,4,190,1
9064,1456,1642,2,Templada,11,Guanajuato,2,400,1
9067,1456,1642,2,Templada,11,Guanajuato,3,387,1
9069,1457,1604,2,Templada,11,Guanajuato,7,245,1
9078,1459,1518,2,Templada,11,Guanajuato,1,89,1
9079,1459,1518,2,Templada,11,Guanajuato,5,302,1
9080,1459,1518,2,Templada,11,Guanajuato,2,191,1
9082,1460,1541,2,Templada,11,Guanajuato,5,321,1
9083,1460,1541,2,Templada,11,Guanajuato,4,153,1
9084,1460,1541,2,Templada,11,Guanajuato,4,228,1
9092,1462,1557,2,Templada,11,Guanajuato,2,242,1
9093,1462,1557,2,Templada,11,Guanajuato,4,285,1
9095,1462,1557,2,Templada,11,Guanajuato,1,65,1
9096,1462,1557,2,Templada,11,Guanajuato,8,307,1
9098,1463,1447,2,Templada,11,Guanajuato,5,448,1
9101,1463,1447,2,Templada,11,Guanajuato,2,50,1
9104,1464,2026,2,Templada,11,Guanajuato,2,176,1
9108,1465,1329,2,Templada,11,Guanajuato,13,460,1
9109,1465,1329,2,Templada,11,Guanajuato,2,51,1
9110,1465,1329,2,Templada,11,Guanajuato,4,250,1
9112,1466,1690,2,Templada,11,Guanajuato,2,217,1
9114,1466,1690,2,Templada,11,Guanajuato,2,131,1
9116,1466,1690,2,Templada,11,Guanajuato,5,302,1
9117,1467,1119,2,Templada,11,Guanajuato,2,74,1
9120,1467,1119,2,Templada,11,Guanajuato,2,174,1
9121,1468,1462,2,Templada,11,Guanajuato,4,100,1
9122,1468,1462,2,Templada,11,Guanajuato,4,284,1
9124,1468,1462,2,Templada,11,Guanajuato,5,100,1
9132,1470,1472,2,Templada,11,Guanajuato,6,164,1
9134,1470,1472,2,Templada,11,Guanajuato,6,120,1
9140,1471,1585,2,Templada,11,Guanajuato,4,529,1
9144,1472,1131,2,Templada,11,Guanajuato,4,50,1
9146,1473,1372,2,Templada,11,Guanajuato,6,305,1
9147,1473,1372,2,Templada,11,Guanajuato,8,349,1
9148,1473,1372,2,Templada,11,Guanajuato,1,100,1
9150,1473,1372,2,Templada,11,Guanajuato,3,200,1
9156,1475,1508,2,Templada,11,Guanajuato,6,316,1
9157,1475,1508,2,Templada,11,Guanajuato,5,100,1
9158,1475,1508,2,Templada,11,Guanajuato,2,88,1
9159,1475,1508,2,Templada,11,Guanajuato,3,271,1
9160,1476,1289,2,Templada,11,Guanajuato,3,192,1
9161,1476,1289,2,Templada,11,Guanajuato,1,180,1
9162,1476,1289,2,Templada,11,Guanajuato,1,109,1
9163,1476,1289,2,Templada,11,Guanajuato,4,220,1
9164,1477,2516,2,Templada,11,Guanajuato,2,500,1
9165,1477,2516,2,Templada,11,Guanajuato,2,180,1
9167,1477,2516,2,Templada,11,Guanajuato,1,127,1
9168,1478,1716,2,Templada,11,Guanajuato,6,170,1
9169,1478,1716,2,Templada,11,Guanajuato,7,400,1
9170,1478,1716,2,Templada,11,Guanajuato,4,130,1
9171,1478,1716,2,Templada,11,Guanajuato,4,96,1
9172,1478,1716,2,Templada,11,Guanajuato,4,300,1
9174,1479,1302,2,Templada,11,Guanajuato,2,173,1
9176,1479,1302,2,Templada,11,Guanajuato,1,49,1
9189,1482,1108,2,Templada,11,Guanajuato,1,48,1
9190,1482,1108,2,Templada,11,Guanajuato,5,219,1
9193,1483,1597,2,Templada,11,Guanajuato,5,450,1
9198,1484,1376,2,Templada,11,Guanajuato,6,181,1
9201,1484,1376,2,Templada,11,Guanajuato,3,117,1
9209,1486,1653,2,Templada,11,Guanajuato,4,133,1
9212,1487,2217,2,Templada,11,Guanajuato,5,448,1
9214,1487,2217,2,Templada,11,Guanajuato,2,103,1
9215,1488,1559,2,Templada,11,Guanajuato,4,197,1
9217,1488,1559,2,Templada,11,Guanajuato,4,300,1
9218,1488,1559,2,Templada,11,Guanajuato,4,125,1
9219,1488,1559,2,Templada,11,Guanajuato,4,50,1
9220,1489,1419,2,Templada,11,Guanajuato,3,226,1
9222,1489,1419,2,Templada,11,Guanajuato,4,145,1
9224,1489,1419,2,Templada,11,Guanajuato,6,277,1
9225,1490,2073,2,Templada,11,Guanajuato,1,275,1
9226,1490,2073,2,Templada,11,Guanajuato,2,427,1
9227,1490,2073,2,Templada,11,Guanajuato,6,122,1
9229,1490,2073,2,Templada,11,Guanajuato,4,75,1
9231,1491,1919,2,Templada,11,Guanajuato,4,170,1
9233,1491,1919,2,Templada,11,Guanajuato,2,363,1
9234,1491,1919,2,Templada,11,Guanajuato,4,155,1
9236,1492,1874,2,Templada,11,Guanajuato,4,86,1
9237,1492,1874,2,Templada,11,Guanajuato,6,222,1
9241,1493,1946,2,Templada,11,Guanajuato,3,150,1
9242,1493,1946,2,Templada,11,Guanajuato,4,223,1
9247,1493,1946,2,Templada,11,Guanajuato,4,190,1
9251,1493,1946,2,Templada,11,Guanajuato,2,239,1
9256,1494,1942,2,Templada,11,Guanajuato,5,97,1
9258,1494,1942,2,Templada,11,Guanajuato,2,333,1
9260,1494,1942,2,Templada,11,Guanajuato,6,85,1
9261,1494,1942,2,Templada,11,Guanajuato,2,107,1
9263,1494,1942,2,Templada,11,Guanajuato,3,150,1
9266,1494,1942,2,Templada,11,Guanajuato,4,52,1
9267,1494,1942,2,Templada,11,Guanajuato,3,233,1
9274,1495,2027,2,Templada,11,Guanajuato,2,200,1
9276,1495,2027,2,Templada,11,Guanajuato,1,200,1
9277,1495,2027,2,Templada,11,Guanajuato,1,50,1
9278,1496,1962,2,Templada,11,Guanajuato,3,229,1
